m2_plane,m2_roi,col,row,z_old,best_z,z_activity,z_parallax,z_source,parallax_rms_px,best_r,n_pass,primary_view,r_v1,r_v2,r_v3,r_v4,plane_z_prior
29,30,144.5197269350467,17.1677255582486,15.0,10.0,4.0,10.0,parallax,1.420732596594518,0.8018585234084993,4,1,0.6725324456905839,0.787171623822675,0.8018585234084993,0.7761360976615913,15.0
29,31,169.55977557758274,146.58968909564913,13.0,10.0,6.0,10.0,parallax,1.523463464889509,0.7404069745831644,4,3,0.5787515454466502,0.6780971788691843,0.7404069745831644,0.7372424776347472,15.0
29,33,25.418308649241023,153.45658006344505,19.0,12.0,2.0,12.0,parallax,1.3737774689018036,0.7970842387716723,4,3,0.6987181630022824,0.7280479405325149,0.7240719913656727,0.7970842387716723,15.0
29,35,185.79148324483182,222.34216008806024,11.0,10.0,2.0,10.0,parallax,1.4982913968424365,0.7136691245559776,4,1,0.6053797224026594,0.6627195122520337,0.6766869249570717,0.7136691245559776,15.0
29,37,10.103202489709869,220.16283505672124,9.0,16.0,8.0,16.0,parallax,1.3562231727484477,0.7280075052359224,4,2,0.5801855864089012,0.6120696509460614,0.6362339313093464,0.7280075052359224,15.0
29,40,199.69568459850558,127.53721418293249,15.0,14.0,6.0,14.0,parallax,1.2427131399331337,0.6999901941021118,4,1,0.662460443534499,0.6680633240707612,0.6335730977578069,0.6999901941021118,15.0
29,41,225.8984510856709,171.72308555088983,15.0,18.0,14.0,18.0,parallax,1.100495300525176,0.8349631973007061,4,2,0.8271701799750454,0.8229857846388707,0.8012616098929481,0.8349631973007061,15.0
29,44,148.53338496326148,216.21075049837222,9.0,14.0,6.0,14.0,parallax,1.271969108897735,0.6938788725508297,4,1,0.678383885422761,0.6938788725508297,0.6812789544436667,0.6053617806464213,15.0
29,45,70.50413278452632,206.82831933429264,11.0,4.0,0.0,4.0,parallax,1.7522586805368001,0.6743734571527962,4,3,0.5872169839555706,0.6316494059547311,0.6743734571527962,0.6612333335746033,15.0
29,47,58.878648101642206,212.8147101941848,19.0,12.0,10.0,12.0,parallax,3.2614131118275678,0.5790520049284202,4,2,0.5574624181060818,0.4564090183040846,0.5790520049284202,0.5474989555294325,15.0
29,48,44.692764889866595,174.2114966817189,15.0,8.0,6.0,8.0,parallax,1.7610717517229573,0.6876955801016638,4,3,0.4808966020367399,0.48485194866481596,0.5746187945192529,0.6876955801016638,15.0
29,52,216.62387886400373,70.21176230710624,13.0,12.0,12.0,12.0,parallax,1.3228756555322954,0.6746438170019654,4,1,0.5638316499138278,0.5628011390519019,0.5347149668646317,0.6746438170019654,15.0
29,54,183.94460118600472,28.56748906943978,21.0,8.0,2.0,8.0,parallax,1.7904091039124175,0.5986951388054426,4,3,0.4763621125833911,0.5248722028745064,0.5986951388054426,0.5518049758201578,15.0
29,57,211.78172615134508,218.90210530747336,9.0,8.0,6.0,8.0,parallax,1.1567836547555987,0.8283928702964239,4,1,0.7239062606800732,0.8283928702964239,0.8099396415607117,0.7846829853546246,15.0
29,58,213.50052773383766,32.03605955116848,13.0,8.0,4.0,8.0,parallax,1.3002551125162325,0.7216828104294432,4,1,0.7216828104294432,0.6289141061524184,0.7007860700419837,0.702878559635068,15.0
29,61,8.120277161738864,172.22724179856996,7.0,10.0,8.0,10.0,parallax,1.7634162424521116,0.5942219594690646,4,2,0.5691231009137382,0.5391385955225979,0.5591269710306673,0.5942219594690646,15.0
29,62,138.2314101920567,60.31925719095682,15.0,6.0,2.0,6.0,parallax,0.9419793844587886,0.7724268634096058,4,1,0.5190083064445549,0.7229979521236632,0.7724268634096058,0.6809672162272566,15.0
29,63,8.711393790622136,88.74961381646486,13.0,8.0,0.0,8.0,parallax,1.5705099336558106,0.772286623280747,4,2,0.7459080392900621,0.772286623280747,0.6847641472925424,0.7391833406011289,15.0
29,66,114.21466421747519,1.7774753972926849,15.0,2.0,0.0,2.0,parallax,5.4054599242796115,0.7226075865897977,4,3,0.5263175764840422,0.721470372667973,0.6002621085419027,0.7226075865897977,15.0
29,67,127.07820816143592,53.179656566119675,15.0,-2.0,-10.0,-2.0,parallax,1.390632963502817,0.7504491261617419,4,3,0.6020306050424445,0.6779298595259651,0.7504491261617419,0.674593327808571,15.0
29,69,160.0129393523631,54.665439659114995,15.0,0.0,4.0,0.0,parallax,2.109565620714476,0.6889984840930952,4,1,0.591758868164349,0.5572044903647992,0.6889984840930952,0.6687859019480838,15.0
29,70,172.36691028896996,51.06692962056151,9.0,6.0,2.0,6.0,parallax,2.593532013937271,0.5934289329217717,4,1,0.4786451466473223,0.3477380331354019,0.5262850232299253,0.5934289329217717,15.0
29,71,99.37978114647125,204.08159648716952,15.0,12.0,10.0,12.0,parallax,1.3538424025465197,0.49986957406938165,4,1,0.49986957406938165,0.36213708400483197,0.38470815208970166,0.4971991669286099,15.0
29,72,250.80123449193792,17.974675427716484,15.0,12.0,2.0,12.0,parallax,3.0425208004886515,0.7224094212871304,4,4,0.6051006731144486,0.7224094212871304,0.6928658837455384,0.6360833195458347,15.0
29,76,79.90597175136881,236.7773856501896,17.0,14.0,8.0,14.0,parallax,0.938023624739889,0.6323617913326556,4,3,0.47679170370448026,0.4127319539739822,0.5164720682945998,0.6323617913326556,15.0
29,77,55.15159917328374,123.24632893682185,9.0,6.0,4.0,6.0,parallax,2.007987782906408,0.6513183094398622,4,3,0.6513183094398622,0.5434155165684904,0.5640060318822887,0.6300514975619103,15.0
29,79,240.15679498668663,10.885114331212831,13.0,8.0,6.0,8.0,parallax,1.1308023545805828,0.6625148125550018,4,4,0.45876898114884335,0.29601746992501154,0.5407732921185461,0.6625148125550018,15.0
29,80,213.57543808608676,137.4788429978959,21.0,10.0,4.0,10.0,parallax,1.826899236797053,0.6989762188748436,4,3,0.6154237526277527,0.6989762188748436,0.6192761528208649,0.6954287299553075,15.0
29,90,17.827326573637187,131.69381968989404,15.0,10.0,4.0,10.0,parallax,1.6260259179308623,0.6901140267815705,4,3,0.5893489283070914,0.5761867804881877,0.6431632227978167,0.6901140267815705,15.0
29,95,67.56994378918117,236.14726171564902,15.0,8.0,4.0,8.0,parallax,1.841913409658631,0.7261474866865376,4,3,0.688876244495931,0.6516816928935084,0.7111401547303694,0.7261474866865376,15.0
29,107,67.58175064570004,171.63170912011392,7.0,8.0,6.0,8.0,parallax,1.202152411707661,0.8339476839157471,4,3,0.7391083229519352,0.7152094149203277,0.8101247306000425,0.8339476839157471,15.0
29,110,87.26116201010026,239.18589455397793,13.0,14.0,12.0,14.0,parallax,1.1953679374498172,0.6442293851417001,4,2,0.6198469357126496,0.4734437625990529,0.6030879343420217,0.6442293851417001,15.0
29,114,41.68608676199382,216.687452719148,17.0,16.0,12.0,16.0,parallax,1.2126969500243316,0.5004210577134128,4,3,0.38662377918535257,0.39909748748958124,0.5004210577134128,0.4644432274011993,15.0
29,133,139.248984246107,136.18369376417084,11.0,10.0,8.0,10.0,parallax,1.0462971584298717,0.6537759013941496,4,2,0.43108711052956217,0.4500628912860947,0.6537759013941496,0.5224939052190811,15.0
29,149,89.86216243349061,95.85752947132113,13.0,4.0,-2.0,4.0,parallax,3.881325416382035,0.6973747296510625,4,3,0.5652599996221948,0.6738725908255376,0.6973747296510625,0.6051706481460077,15.0
29,152,223.8173320393981,206.3764331687231,15.0,14.0,8.0,14.0,parallax,0.8854738058469808,0.5511345266848527,4,1,0.5254503692701757,0.4661072276768923,0.47468069264536256,0.5511345266848527,15.0
29,172,120.43411938137685,60.35771614559942,15.0,4.0,6.0,4.0,parallax,1.9451335035965018,0.6762655178488595,4,3,0.4011028253789912,0.5827536680149944,0.6762655178488595,0.4755467700328709,15.0
29,199,243.38590502961551,8.156811565103906,13.0,10.0,4.0,10.0,parallax,1.7131046570194177,0.7576200212671503,4,2,0.6716305451139517,0.5524420318820017,0.7576200212671503,0.3633384519003983,15.0
