m2_plane,m2_roi,source,col,row,z_um,corr_or_best_r,primary_view,m1_idx,d_xy_px,d_z_um,n_pass,accepted
29,61,recovered_bin_refined,8.120277161738864,172.22724179856996,10.0,0.5942219594690646,2,-1,,5.0,4,1
29,62,recovered_bin_refined,138.2314101920567,60.31925719095682,6.0,0.7724268634096058,1,-1,,9.0,4,1
29,63,recovered_bin_refined,8.711393790622136,88.74961381646486,8.0,0.772286623280747,2,-1,,7.0,4,1
29,66,recovered_bin_refined,114.21466421747519,1.7774753972926849,2.0,0.7226075865897977,3,-1,,13.0,4,1
29,67,recovered_bin_refined,127.07820816143592,53.179656566119675,-2.0,0.7504491261617419,3,-1,,17.0,4,1
29,69,recovered_bin_refined,160.0129393523631,54.665439659114995,0.0,0.6889984840930952,1,-1,,15.0,4,1
29,70,recovered_bin_refined,172.36691028896996,51.06692962056151,6.0,0.5934289329217717,1,-1,,9.0,4,1
29,71,recovered_bin_refined,99.37978114647125,204.08159648716952,12.0,0.49986957406938165,1,-1,,3.0,4,1
29,72,recovered_bin_refined,250.80123449193792,17.974675427716484,12.0,0.7224094212871304,4,-1,,3.0,4,1
29,76,recovered_bin_refined,79.90597175136881,236.7773856501896,14.0,0.6323617913326556,3,-1,,1.0,4,1
29,77,recovered_bin_refined,55.15159917328374,123.24632893682185,6.0,0.6513183094398622,3,-1,,9.0,4,1
29,79,recovered_bin_refined,240.15679498668663,10.885114331212831,8.0,0.6625148125550018,4,-1,,7.0,4,1
29,80,recovered_bin_refined,213.57543808608676,137.4788429978959,10.0,0.6989762188748436,3,-1,,5.0,4,1
29,90,recovered_bin_refined,17.827326573637187,131.69381968989404,10.0,0.6901140267815705,3,-1,,5.0,4,1
29,92,matched_trusted,129.23419784144653,220.60593859682922,6.0,0.5964674513266361,3,178,1.3934917762346362,9.0,,1
29,95,recovered_bin_refined,67.56994378918117,236.14726171564902,8.0,0.7261474866865376,3,-1,,7.0,4,1
29,107,recovered_bin_refined,67.58175064570004,171.63170912011392,8.0,0.8339476839157471,3,-1,,7.0,4,1
29,109,failed,,,,0.20938076863264352,,-1,,,3,0
29,110,recovered_bin_refined,87.26116201010026,239.18589455397793,14.0,0.6442293851417001,2,-1,,1.0,4,1
29,114,recovered_bin_refined,41.68608676199382,216.687452719148,16.0,0.5004210577134128,3,-1,,1.0,4,1
29,133,recovered_bin_refined,139.248984246107,136.18369376417084,10.0,0.6537759013941496,2,-1,,5.0,4,1
29,149,recovered_bin_refined,89.86216243349061,95.85752947132113,4.0,0.6973747296510625,3,-1,,11.0,4,1
29,152,recovered_bin_refined,223.8173320393981,206.3764331687231,14.0,0.5511345266848527,1,-1,,1.0,4,1
29,154,matched_trusted,240.03011958237283,198.92260133566492,3.0,0.4432728028705125,1,29,3.5935590363747116,12.0,,1
29,172,recovered_bin_refined,120.43411938137685,60.35771614559942,4.0,0.6762655178488595,3,-1,,11.0,4,1
29,199,recovered_bin_refined,243.38590502961551,8.156811565103906,10.0,0.7576200212671503,2,-1,,5.0,4,1
